0			2	0
197	01	0	25650	3.04876
197	01	1	7879	-5.82144
197	01	2	1	-10
197	02	0	25059	3.00591
197	02	1	8376	-6.03909
197	02	2	15	-9.96667
197	03	0	27327	3.25704
197	03	1	7825	-5.89327
197	03	2	12	-10
197	04	0	25882	3.15028
197	04	1	8889	-6.17267
197	04	2	8	-10
197	05	0	29414	3.13134
197	05	1	8601	-5.99007
197	05	2	9	-10
197	06	0	30442	3.08089
197	06	1	9027	-6.02675
197	06	2	16	-10
197	07	0	28663	3.13293
197	07	1	7967	-5.87678
197	07	2	7	-9.85714
197	08	0	26295	3.0874
197	08	1	7709	-5.8307
197	08	2	14	-10
197	09	0	29605	3.03938
197	09	1	7332	-6.0075
197	09	2	2	-10
197	10	0	30154	3.008
197	10	1	8115	-5.96975
197	10	2	8	-9.625
197	11	0	27764	2.9931
197	11	1	8208	-5.80261
197	11	2	18	-10
197	12	0	26453	3.10102
197	12	1	8195	-5.7475
198	01	0	32398	3.0387
198	01	0	38098	2.89333
198	01	0	40759	2.86506
198	01	0	46159	2.95067
198	01	0	51375	2.9527
198	01	0	53683	2.99266
198	01	0	65038	2.98096
198	01	0	68012	2.94933
198	01	0	70302	3.0751
198	01	0	70385	3.08336
198	01	1	12983	-5.40513
198	01	1	13400	-6.02739
198	01	1	15818	-5.76949
198	01	1	17066	-5.91943
198	01	1	19883	-6.34618
198	01	1	20959	-6.24214
198	01	1	22252	-6.06507
198	01	1	24823	-6.12098
198	01	1	25741	-6.13675
198	01	1	26056	-6.24854
198	01	2	11	-9.95455
198	01	2	15	-10
198	01	2	15	-10
198	01	2	20	-10
198	01	2	21	-9.97619
198	01	2	3	-10
198	01	2	31	-9.93548
198	01	2	37	-10
198	01	2	48	-9.98958
198	02	0	28586	3.02922
198	02	0	36385	2.98508
198	02	0	38814	2.93
198	02	0	45949	2.97663
198	02	0	49487	2.93958
198	02	0	52297	3.01924
198	02	0	55202	2.92038
198	02	0	65260	3.05823
198	02	0	67572	3.04919
198	02	0	73893	3.18302
198	02	1	14139	-5.72069
198	02	1	14155	-5.86308
198	02	1	17025	-5.8513
198	02	1	20213	-6.20195
198	02	1	20690	-5.80981
198	02	1	21608	-6.35741
198	02	1	23447	-6.07843
198	02	1	23541	-6.19264
198	02	1	26622	-6.09725
198	02	1	9824	-5.81034
198	02	2	11	-10
198	02	2	12	-10
198	02	2	16	-9.9375
198	02	2	17	-10
198	02	2	20	-10
198	02	2	23	-10
198	02	2	28	-9.98214
198	02	2	30	-10
198	02	2	6	-10
198	02	2	90	-10
198	03	0	32997	3.00797
198	03	0	40686	2.92622
198	03	0	42655	2.86644
198	03	0	50848	2.92059
198	03	0	54049	2.9988
198	03	0	55986	2.95551
198	03	0	61283	2.8899
198	03	0	68687	3.1023
198	03	0	69955	3.02424
198	03	0	74084	3.10761
198	03	1	15610	-5.9407
198	03	1	17309	-5.89566
198	03	1	19102	-5.85117
198	03	1	23544	-6.02349
198	03	1	23610	-5.99094
198	03	1	24041	-6.24633
198	03	1	24338	-6.57996
198	03	1	26311	-6.29634
198	03	1	33180	-6.4085
198	03	1	9436	-5.82237
198	03	2	12	-10
198	03	2	12	-9.95833
198	03	2	14	-10
198	03	2	20	-10
198	03	2	36	-10
198	03	2	37	-9.98649
198	03	2	46	-10
198	03	2	47	-9.93617
198	03	2	8	-9.9375
198	03	2	9	-10
198	04	0	30701	3.04857
198	04	0	40981	2.89151
198	04	0	43527	2.88467
198	04	0	50627	2.84257
198	04	0	51176	2.91918
198	04	0	56493	2.95164
198	04	0	65542	3.10187
198	04	0	66074	2.732
198	04	0	66998	2.9368
198	04	0	73154	3.12759
198	04	1	16121	-6.26177
198	04	1	17696	-6.04769
198	04	1	20466	-5.92192
198	04	1	21520	-6.29772
198	04	1	22307	-6.20958
198	04	1	23935	-6.3334
198	04	1	24117	-6.05415
198	04	1	28535	-6.27195
198	04	1	30347	-6.22866
198	04	1	9695	-6.02214
198	04	2	19	-10
198	04	2	21	-10
198	04	2	24	-9.97917
198	04	2	25	-9.96
198	04	2	27	-9.96296
198	04	2	28	-9.94643
198	04	2	31	-9.98387
198	04	2	50	-9.94
198	04	2	6	-10
198	04	2	9	-10
198	05	0	29558	3.0471
198	05	0	42125	2.84532
198	05	0	49054	2.90981
198	05	0	50745	3.07283
198	05	0	53704	2.86398
