1980	11	11	3119	-2
1980	11	12	1317	-4.18755
1980	11	13	725	-5.37572
1980	11	14	493	-6.55477
1980	11	15	279	-7.2
1980	11	16	575	-5.35861
1980	11	17	1927	-5.37322
1980	11	18	925	-9.25081
1980	11	19	4250	-9.96353
1980	11	20	2	-9.75
1980	12	01	6940	-0.0283573
1980	12	02	3189	2.87222
1980	12	03	2854	4.30035
1980	12	04	14314	2.74453
1980	12	05	3515	4.57275
1980	12	06	1008	6.28393
1980	12	07	892	7.48599
1980	12	08	1744	6.67718
1980	12	09	628	-2
1980	12	10	692	-4.98555
1980	12	11	3395	-2
1980	12	12	1419	-4.14729
1980	12	13	959	-5.06465
1980	12	14	788	-6.59645
1980	12	15	379	-7.2
1980	12	16	513	-5.23197
1980	12	17	2088	-5.37529
1980	12	18	865	-9.26821
1980	12	19	4012	-9.95526
1980	12	20	7	-9.71429
1981	01	01	6569	-0.0376313
1981	01	02	3281	2.90765
1981	01	03	3621	4.29381
1981	01	04	16190	2.68901
1981	01	05	3960	4.45621
1981	01	06	967	6.30982
1981	01	07	984	7.40437
1981	01	08	1852	6.57019
1981	01	09	674	-2
1981	01	10	669	-4.93274
1981	01	11	2935	-2
1981	01	12	1400	-4.20929
1981	01	13	750	-5.3024
1981	01	14	511	-6.57436
1981	01	15	275	-7.2
1981	01	16	640	-5.36375
1981	01	17	1842	-5.35472
1981	01	18	740	-9.24054
1981	01	19	3638	-9.96523
1981	02	01	6115	-0.0308585
1981	02	02	3088	2.85065
1981	02	03	3495	4.3022
1981	02	04	15375	2.79649
1981	02	05	4029	4.58776
1981	02	06	1079	6.45783
1981	02	07	864	7.50475
1981	02	08	1689	6.7087
1981	02	09	651	-2
1981	02	10	756	-4.91402
1981	02	11	3582	-2
1981	02	12	1272	-4.16195
1981	02	13	816	-5.38064
1981	02	14	542	-6.60332
1981	02	15	240	-7.2
1981	02	16	510	-4.59137
1981	02	17	1862	-5.29817
1981	02	18	867	-9.21107
1981	02	19	3708	-9.95914
1981	02	20	6	-10
1981	03	01	6990	-0.0306009
1981	03	02	3545	2.9602
1981	03	03	4017	4.30438
1981	03	04	17182	2.71031
1981	03	05	4011	4.41077
1981	03	06	1221	6.35266
1981	03	07	1140	7.50544
1981	03	08	1850	6.68757
1981	03	09	730	-2
1981	03	10	937	-4.96265
1981	03	11	3431	-2
1981	03	12	1658	-4.13812
1981	03	13	930	-5.30989
1981	03	14	655	-6.55344
1981	03	15	389	-7.2
1981	03	16	530	-4.87623
1981	03	17	2177	-5.296
1981	03	18	888	-9.20327
1981	03	19	4015	-9.97347
1981	03	20	12	-9.95833
1981	04	01	7073	-0.0182101
1981	04	02	3531	2.92841
1981	04	03	3770	4.2343
1981	04	04	18518	2.80206
1981	04	05	3930	4.38959
1981	04	06	974	6.37495
1981	04	07	1070	7.52486
1981	04	08	1533	6.57926
1981	04	09	582	-2
1981	04	10	778	-5
1981	04	11	3253	-2
1981	04	12	1681	-4.17192
1981	04	13	871	-5.1008
1981	04	14	713	-6.59958
1981	04	15	376	-7.2
1981	04	16	581	-5.26713
1981	04	17	1999	-5.35858
1981	04	18	805	-9.25031
1981	04	19	5064	-9.96505
1981	04	20	9	-10
1981	05	01	7637	0.00709703
1981	05	02	3385	2.97861
1981	05	03	3444	4.23461
1981	05	04	19162	2.7899
1981	05	05	4056	4.22382
1981	05	06	997	6.41966
1981	05	07	950	7.47853
1981	05	08	1803	6.89018
1981	05	09	691	-2
1981	05	10	926	-4.946
